2018020001_255,2018020001,255,8478408,Hitter
2018020001_255,2018020001,255,8477503,Hittee
2018020001_256,2018020001,256,8474038,Shooter
2018020001_256,2018020001,256,8475883,Goalie
2018020001_258,2018020001,258,8477503,Winner
2018020001_258,2018020001,258,8480944,Loser
2018020001_259,2018020001,259,8476422,Hitter
2018020001_259,2018020001,259,8477953,Hittee
2018020001_260,2018020001,260,8478408,Shooter
2018020001_261,2018020001,261,8474038,Hitter
2018020001_261,2018020001,261,8480943,Hittee
2018020001_262,2018020001,262,8476285,PlayerID
2018020001_263,2018020001,263,8478454,Blocker
2018020001_263,2018020001,263,8476853,Shooter
2018020001_264,2018020001,264,8468493,Shooter
2018020001_264,2018020001,264,8471679,Goalie
2018020001_266,2018020001,266,8476479,Winner
2018020001_266,2018020001,266,8479318,Loser
2018020001_267,2018020001,267,8468493,PenaltyOn
2018020001_267,2018020001,267,8475848,DrewBy
2018020001_268,2018020001,268,8475848,Winner
2018020001_268,2018020001,268,8475166,Loser
2018020001_269,2018020001,269,8473507,Shooter
2018020001_269,2018020001,269,8475883,Goalie
2018020001_271,2018020001,271,8477494,Winner
2018020001_271,2018020001,271,8475786,Loser
2018020001_272,2018020001,272,8475848,Shooter
2018020001_273,2018020001,273,8475848,PlayerID
2018020001_274,2018020001,274,8479458,PlayerID
2018020001_275,2018020001,275,8476469,Shooter
2018020001_275,2018020001,275,8475883,Goalie
2018020001_276,2018020001,276,8479458,Blocker
2018020001_276,2018020001,276,8477494,Shooter
2018020001_277,2018020001,277,8475193,Shooter
2018020001_277,2018020001,277,8475883,Goalie
2018020001_278,2018020001,278,8475786,Blocker
2018020001_278,2018020001,278,8473507,Shooter
2018020001_279,2018020001,279,8473507,Shooter
2018020001_280,2018020001,280,8480944,Blocker
2018020001_280,2018020001,280,8479376,Shooter
2018020001_281,2018020001,281,8476381,Shooter
2018020001_281,2018020001,281,8475883,Goalie
2018020001_283,2018020001,283,8476479,Winner
2018020001_283,2018020001,283,8475166,Loser
2018020001_284,2018020001,284,8474818,Blocker
2018020001_284,2018020001,284,8479318,Shooter
